time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2025-07-31 00:00:00,21.4,17.0,76.0,0.0,,120.0,7.2,16.6,1009.5,0.0,3.0
2025-07-31 01:00:00,21.2,17.0,77.0,0.0,,130.0,10.8,11.2,1009.6,,3.0
2025-07-31 02:00:00,20.6,16.8,79.0,0.0,,140.0,10.8,7.6,1009.5,,3.0
2025-07-31 03:00:00,20.3,17.1,82.0,0.0,,150.0,10.8,8.6,1009.6,,3.0
2025-07-31 04:00:00,20.2,17.2,83.0,0.0,,160.0,10.8,15.5,1009.5,,3.0
2025-07-31 05:00:00,21.9,17.9,78.0,0.0,,140.0,3.6,21.6,1009.6,,2.0
2025-07-31 06:00:00,22.4,18.2,77.0,0.0,0.0,150.0,3.6,23.0,1009.7,42.0,3.0
2025-07-31 07:00:00,24.8,18.7,69.0,0.0,,140.0,3.6,19.1,1009.7,,3.0
2025-07-31 08:00:00,26.1,19.2,66.0,0.0,,120.0,3.6,21.2,1009.8,,2.0
2025-07-31 09:00:00,26.3,18.4,62.0,0.0,,240.0,3.6,22.7,1010.1,,1.0
2025-07-31 10:00:00,23.9,19.0,74.0,0.0,,340.0,10.8,21.6,1009.7,,2.0
2025-07-31 11:00:00,21.8,16.1,70.0,0.0,,70.0,7.2,29.2,1010.4,,3.0
2025-07-31 12:00:00,21.6,16.3,72.0,0.0,0.0,10.0,7.2,31.0,1010.3,24.0,3.0
2025-07-31 13:00:00,21.9,17.7,77.0,0.0,,60.0,3.6,35.3,1009.8,,2.0
2025-07-31 14:00:00,20.5,18.8,90.0,0.4,,60.0,3.6,41.0,1010.4,,25.0
2025-07-31 15:00:00,20.2,19.4,95.0,0.6,,290.0,3.6,37.8,1009.6,,25.0
2025-07-31 16:00:00,20.6,19.8,95.0,0.0,,290.0,3.6,38.5,1009.6,,25.0
2025-07-31 17:00:00,20.3,19.3,94.0,0.0,,290.0,3.6,31.3,1009.4,,25.0
2025-07-31 18:00:00,19.8,19.1,96.0,0.1,0.0,280.0,3.6,28.1,1009.4,0.0,25.0
2025-07-31 19:00:00,19.1,18.9,99.0,5.0,,170.0,3.6,25.2,1010.6,,3.0
2025-07-31 20:00:00,18.5,18.2,98.0,8.0,,270.0,7.2,28.4,1008.3,,3.0
2025-07-31 21:00:00,17.8,17.6,99.0,0.0,,270.0,7.2,22.0,1007.2,,3.0
2025-07-31 22:00:00,18.4,18.1,98.0,0.0,,350.0,7.2,16.6,1007.0,,3.0
2025-07-31 23:00:00,18.6,18.4,99.0,0.0,,90.0,3.6,19.1,1007.7,,3.0
2025-08-01 00:00:00,18.1,17.9,99.0,0.0,,180.0,3.6,16.6,1008.0,0.0,5.0
2025-08-01 01:00:00,18.0,17.8,99.0,0.0,,140.0,3.6,15.8,1007.4,,5.0
2025-08-01 02:00:00,17.7,17.4,98.0,0.0,,140.0,3.6,18.4,1007.0,,3.0
2025-08-01 03:00:00,17.7,17.1,96.0,0.0,,90.0,7.2,24.1,1006.3,,3.0
2025-08-01 04:00:00,17.9,17.3,96.0,0.0,,90.0,7.2,24.8,1006.0,,3.0
2025-08-01 05:00:00,18.1,17.5,96.0,0.0,,110.0,3.6,24.5,1005.7,,3.0
2025-08-01 06:00:00,19.8,17.6,87.0,0.0,0.0,70.0,3.6,20.5,1005.6,12.0,3.0
2025-08-01 07:00:00,19.3,18.0,92.0,0.0,,360.0,7.2,18.0,1005.5,,3.0
2025-08-01 08:00:00,20.3,18.4,89.0,0.0,,360.0,3.6,19.8,1005.5,,3.0
2025-08-01 09:00:00,21.3,18.1,82.0,0.0,,140.0,7.2,22.3,1005.5,,3.0
2025-08-01 10:00:00,21.0,17.6,81.0,0.0,,110.0,7.2,22.7,1005.6,,3.0
2025-08-01 11:00:00,21.3,17.7,80.0,0.0,,130.0,7.2,23.8,1005.4,,3.0
2025-08-01 12:00:00,21.6,18.4,82.0,0.1,0.0,100.0,7.2,23.8,1005.1,0.0,7.0
2025-08-01 13:00:00,21.2,17.8,81.0,0.2,,110.0,10.8,23.0,1004.9,,7.0
2025-08-01 14:00:00,21.1,17.3,79.0,0.5,,100.0,7.2,19.1,1004.9,,17.0
2025-08-01 15:00:00,21.4,17.8,80.0,0.4,,140.0,10.8,20.9,1005.0,,8.0
2025-08-01 16:00:00,19.0,18.3,96.0,8.0,,180.0,7.2,19.8,1005.2,,7.0
2025-08-01 17:00:00,18.8,18.1,96.0,0.3,,200.0,7.2,18.0,1005.4,,8.0
2025-08-01 18:00:00,17.8,17.2,96.0,0.0,0.0,230.0,10.8,18.0,1005.8,0.0,7.0
2025-08-01 19:00:00,16.5,15.9,96.0,0.1,,250.0,14.4,27.0,1006.6,,7.0
2025-08-01 20:00:00,16.2,15.2,94.0,0.0,,230.0,14.4,26.3,1006.9,,3.0
2025-08-01 21:00:00,16.0,15.0,94.0,0.0,,220.0,7.2,24.1,1006.8,,3.0
2025-08-01 22:00:00,15.5,14.9,96.0,0.0,,220.0,7.2,22.7,1007.1,,3.0
2025-08-01 23:00:00,15.4,14.9,97.0,0.0,,210.0,7.2,20.9,1007.2,,3.0
2025-08-02 00:00:00,15.2,14.6,96.0,0.0,,220.0,7.2,20.5,1007.4,0.0,3.0
2025-08-02 01:00:00,15.0,14.4,96.0,0.0,,210.0,7.2,23.0,1007.6,,3.0
2025-08-02 02:00:00,15.0,14.4,96.0,0.0,,200.0,3.6,21.2,1007.8,,3.0
2025-08-02 03:00:00,14.5,14.0,97.0,0.0,,200.0,7.2,21.2,1007.9,,3.0
2025-08-02 04:00:00,14.5,13.9,96.0,0.0,,200.0,7.2,22.0,1008.2,,3.0
2025-08-02 05:00:00,16.6,15.0,90.0,0.3,,210.0,10.8,25.2,1008.3,,3.0
2025-08-02 06:00:00,18.7,15.6,82.0,0.0,0.0,210.0,10.8,27.0,1008.5,60.0,1.0
2025-08-02 07:00:00,20.2,15.4,74.0,0.0,,220.0,10.8,27.4,1008.9,,2.0
2025-08-02 08:00:00,20.6,13.8,65.0,0.0,,210.0,10.8,28.1,1009.6,,2.0
2025-08-02 09:00:00,21.0,12.9,60.0,0.0,,210.0,18.4,28.1,1010.0,,3.0
2025-08-02 10:00:00,22.1,14.0,60.0,0.0,,200.0,14.4,27.7,1010.5,,3.0
2025-08-02 11:00:00,22.1,13.7,59.0,0.0,,220.0,7.2,27.7,1010.7,,3.0
2025-08-02 12:00:00,21.9,13.8,60.0,0.0,0.0,190.0,7.2,38.9,1011.3,12.0,3.0
2025-08-02 13:00:00,21.5,15.3,68.0,0.0,,290.0,3.6,20.5,1011.8,,3.0
2025-08-02 14:00:00,19.9,15.5,76.0,0.0,,10.0,7.2,25.6,1012.2,,3.0
2025-08-02 15:00:00,21.7,15.1,66.0,0.0,,10.0,3.6,25.9,1012.4,,3.0
2025-08-02 16:00:00,21.6,15.0,66.0,0.0,,10.0,7.2,27.4,1012.8,,3.0
2025-08-02 17:00:00,21.1,16.1,73.0,0.0,,40.0,10.8,23.0,1013.0,,2.0
2025-08-02 18:00:00,20.4,15.2,72.0,0.0,0.0,190.0,3.6,19.4,1013.5,60.0,1.0
2025-08-02 19:00:00,18.0,14.1,78.0,0.0,,190.0,3.6,18.0,1014.1,,3.0
2025-08-02 20:00:00,16.3,14.1,87.0,0.0,,190.0,3.6,16.6,1014.5,,2.0
2025-08-02 21:00:00,16.2,13.5,84.0,0.0,,200.0,3.6,14.8,1015.0,,1.0
2025-08-02 22:00:00,14.8,13.5,92.0,0.0,,180.0,3.6,11.9,1015.4,,1.0
2025-08-02 23:00:00,14.4,13.4,94.0,0.0,,180.0,3.6,10.8,1015.7,,1.0
2025-08-03 00:00:00,15.1,13.5,90.0,0.0,,170.0,3.6,13.0,1015.9,0.0,1.0
2025-08-03 01:00:00,14.8,13.3,91.0,0.0,,180.0,3.6,11.2,1016.1,,2.0
2025-08-03 02:00:00,14.9,13.3,90.0,0.0,,180.0,3.6,11.9,1016.1,,2.0
2025-08-03 03:00:00,15.3,13.7,90.0,0.0,,130.0,3.6,13.7,1016.3,,1.0
2025-08-03 04:00:00,17.1,14.9,87.0,0.0,,180.0,3.6,13.0,1016.5,,2.0
2025-08-03 05:00:00,18.6,15.5,82.0,0.2,,140.0,3.6,15.1,1016.8,,2.0
2025-08-03 06:00:00,21.1,15.8,72.0,0.0,0.0,170.0,3.6,17.3,1016.9,60.0,3.0
2025-08-03 07:00:00,22.7,15.8,65.0,0.0,,120.0,7.2,21.6,1016.8,,2.0
2025-08-03 08:00:00,23.8,15.8,61.0,0.0,,150.0,10.8,27.0,1016.9,,1.0
2025-08-03 09:00:00,24.7,15.3,56.0,0.0,,170.0,10.8,29.2,1016.8,,3.0
2025-08-03 10:00:00,25.5,15.8,55.0,0.0,,190.0,7.2,28.1,1016.8,,3.0
2025-08-03 11:00:00,25.2,15.2,54.0,0.0,,160.0,10.8,24.1,1016.8,,3.0
2025-08-03 12:00:00,25.3,14.7,52.0,0.0,0.0,190.0,10.8,26.3,1016.8,36.0,3.0
2025-08-03 13:00:00,25.9,15.3,52.0,0.0,,200.0,10.8,29.5,1016.6,,3.0
2025-08-03 14:00:00,25.9,15.3,52.0,0.0,,150.0,10.8,22.3,1016.4,,3.0
2025-08-03 15:00:00,26.1,14.9,50.0,0.0,,150.0,10.8,28.1,1016.2,,3.0
2025-08-03 16:00:00,26.1,15.5,52.0,0.0,,210.0,7.2,20.2,1016.0,,3.0
2025-08-03 17:00:00,24.6,16.0,59.0,0.0,,160.0,7.2,19.4,1015.9,,3.0
2025-08-03 18:00:00,23.2,17.4,70.0,0.0,0.0,140.0,3.6,18.7,1015.9,0.0,3.0
2025-08-03 19:00:00,20.4,18.0,86.0,0.0,,0.0,0.0,16.9,1015.9,,3.0
2025-08-03 20:00:00,20.3,16.7,80.0,0.0,,100.0,3.6,16.6,1016.0,,3.0
2025-08-03 21:00:00,21.0,16.2,74.0,0.0,,120.0,7.2,20.9,1015.8,,3.0
2025-08-03 22:00:00,20.7,17.3,81.0,0.0,,130.0,10.8,20.9,1015.7,,3.0
2025-08-03 23:00:00,20.3,17.1,82.0,0.0,,140.0,10.8,19.4,1015.3,,3.0
2025-08-04 00:00:00,19.6,17.0,85.0,0.0,,150.0,10.8,21.2,1015.0,0.0,2.0
2025-08-04 01:00:00,19.1,16.7,86.0,0.0,,140.0,10.8,21.2,1014.6,,2.0
2025-08-04 02:00:00,19.0,16.4,85.0,0.0,,140.0,10.8,20.9,1014.3,,2.0
2025-08-04 03:00:00,18.8,16.4,86.0,0.0,,140.0,10.8,23.0,1014.0,,2.0
2025-08-04 04:00:00,19.7,16.3,81.0,0.0,,160.0,14.4,24.5,1014.0,,2.0
2025-08-04 05:00:00,20.8,16.6,77.0,0.0,,150.0,14.4,28.4,1013.9,,2.0
2025-08-04 06:00:00,22.5,17.2,72.0,0.0,0.0,140.0,10.8,28.4,1013.8,60.0,3.0
2025-08-04 07:00:00,24.6,17.6,65.0,0.0,,140.0,10.8,28.4,1013.9,,1.0
2025-08-04 08:00:00,26.2,17.3,58.0,0.0,,150.0,14.4,30.6,1013.8,,1.0
2025-08-04 09:00:00,27.0,16.9,54.0,0.0,,150.0,18.0,34.2,1013.7,,1.0
2025-08-04 10:00:00,28.5,17.4,51.0,0.0,,170.0,10.8,37.8,1013.5,,1.0
2025-08-04 11:00:00,27.6,16.5,51.0,0.0,,170.0,14.4,38.2,1013.1,,25.0
2025-08-04 12:00:00,19.0,14.7,76.0,0.1,0.0,180.0,28.8,47.5,1013.7,12.0,3.0
2025-08-04 13:00:00,21.8,17.0,74.0,4.0,,100.0,3.6,22.0,1012.6,,2.0
2025-08-04 14:00:00,18.3,15.2,82.0,4.0,,230.0,14.4,21.0,1013.0,,3.0
2025-08-04 15:00:00,18.2,16.5,90.0,0.9,,60.0,10.8,46.1,1013.8,,25.0
2025-08-04 16:00:00,21.0,18.0,83.0,0.2,,120.0,7.2,45.7,1013.1,,25.0
2025-08-04 17:00:00,21.2,18.0,82.0,0.0,,140.0,14.4,30.6,1012.9,,3.0
2025-08-04 18:00:00,19.9,16.5,81.0,0.0,0.0,140.0,10.8,25.2,1013.0,42.0,3.0
2025-08-04 19:00:00,18.2,16.5,90.0,0.0,,150.0,10.8,24.5,1012.6,,3.0
2025-08-04 20:00:00,17.5,16.5,94.0,0.0,,190.0,7.2,25.9,1012.6,,3.0
2025-08-04 21:00:00,17.7,16.4,92.0,0.0,,190.0,10.8,20.5,1012.1,,3.0
2025-08-04 22:00:00,17.3,16.3,94.0,0.0,,210.0,10.8,22.0,1011.9,,2.0
2025-08-04 23:00:00,17.4,16.8,96.0,0.0,,210.0,7.2,22.0,1011.8,,3.0
2025-08-05 00:00:00,16.9,16.4,97.0,0.0,,220.0,7.2,20.5,1011.7,0.0,3.0
2025-08-05 01:00:00,16.6,16.0,96.0,0.0,,210.0,7.2,18.7,1011.2,,3.0
2025-08-05 02:00:00,16.9,16.3,96.0,0.0,,200.0,7.2,23.0,1010.7,,3.0
2025-08-05 03:00:00,16.5,16.0,97.0,0.0,,190.0,7.2,23.0,1010.5,,3.0
2025-08-05 04:00:00,16.7,15.9,95.0,0.0,,190.0,7.2,19.8,1010.4,,3.0
2025-08-05 05:00:00,18.5,16.3,87.0,0.0,,180.0,10.8,26.6,1009.7,,3.0
2025-08-05 06:00:00,19.4,15.5,78.0,0.0,0.0,180.0,14.4,31.7,1009.4,48.0,3.0
2025-08-05 07:00:00,19.9,13.4,66.0,0.0,,200.0,14.4,33.8,1009.2,,3.0
2025-08-05 08:00:00,20.0,13.7,67.0,0.0,,190.0,14.4,37.8,1008.8,,2.0
2025-08-05 09:00:00,20.2,14.3,69.0,0.0,,190.0,14.4,42.8,1008.3,,3.0
2025-08-05 10:00:00,20.6,14.9,70.0,0.0,,180.0,14.4,42.5,1007.8,,3.0
2025-08-05 11:00:00,20.4,17.0,81.0,0.1,,180.0,14.4,44.6,1007.5,,3.0
2025-08-05 12:00:00,20.1,15.1,73.0,0.0,0.0,200.0,14.4,37.4,1007.5,24.0,3.0
2025-08-05 13:00:00,20.0,14.8,72.0,0.0,,200.0,14.4,38.5,1007.3,,3.0
2025-08-05 14:00:00,17.3,16.2,93.0,0.4,,200.0,14.4,39.6,1007.2,,3.0
2025-08-05 15:00:00,17.4,15.9,91.0,0.0,,190.0,14.4,41.4,1006.9,,3.0
2025-08-05 16:00:00,16.7,16.1,96.0,0.4,,180.0,14.4,42.1,1006.7,,3.0
2025-08-05 17:00:00,17.1,16.5,96.0,1.0,,180.0,10.8,40.0,1006.6,,3.0
2025-08-05 18:00:00,17.2,16.6,96.0,0.0,0.0,180.0,10.8,35.3,1006.3,0.0,3.0
2025-08-05 19:00:00,16.9,16.1,95.0,0.0,,190.0,10.8,32.8,1006.6,,3.0
2025-08-05 20:00:00,16.3,15.2,93.0,0.0,,200.0,10.8,30.6,1006.6,,3.0
2025-08-05 21:00:00,15.8,14.2,90.0,0.0,,210.0,7.2,28.4,1006.7,,3.0
2025-08-05 22:00:00,15.2,13.7,91.0,0.0,,210.0,10.8,29.2,1006.8,,3.0
2025-08-05 23:00:00,15.3,13.8,91.0,0.0,,200.0,10.8,26.3,1006.7,,3.0
2025-08-06 00:00:00,14.7,13.6,93.0,0.0,,200.0,10.8,27.7,1006.8,0.0,3.0
2025-08-06 01:00:00,14.1,13.1,94.0,0.0,,190.0,10.8,25.6,1006.6,,3.0
2025-08-06 02:00:00,14.0,13.4,96.0,0.0,,190.0,10.8,25.2,1006.6,,1.0
2025-08-06 03:00:00,14.1,13.5,96.0,0.0,,190.0,7.2,27.0,1006.8,,1.0
2025-08-06 04:00:00,15.2,13.6,90.0,0.0,,200.0,10.8,30.6,1006.9,,1.0
2025-08-06 05:00:00,16.2,13.9,86.0,0.1,,190.0,10.8,33.1,1007.1,,1.0
2025-08-06 06:00:00,17.4,12.9,75.0,0.0,0.0,220.0,14.4,34.6,1007.2,60.0,1.0
2025-08-06 07:00:00,18.5,12.5,68.0,0.0,,210.0,18.0,41.8,1007.4,,1.0
2025-08-06 08:00:00,18.5,11.6,64.0,0.0,,230.0,18.0,23.0,1007.6,,1.0
2025-08-06 09:00:00,18.8,11.8,64.0,0.0,,260.0,18.0,42.8,1007.7,,2.0
2025-08-06 10:00:00,20.5,9.7,50.0,0.0,,220.0,18.0,41.4,1007.6,,3.0
2025-08-06 11:00:00,18.8,10.6,59.0,0.0,,250.0,21.6,43.2,1008.1,,3.0
2025-08-06 12:00:00,19.7,9.0,50.0,0.0,0.0,240.0,21.6,43.6,1008.2,48.0,3.0
2025-08-06 13:00:00,19.2,9.7,54.0,0.0,,240.0,18.0,44.3,1008.3,,3.0
2025-08-06 14:00:00,19.3,11.1,59.0,0.0,,220.0,14.4,44.3,1008.4,,3.0
2025-08-06 15:00:00,18.7,8.9,53.0,0.0,,230.0,18.0,44.3,1008.4,,2.0
2025-08-06 16:00:00,18.8,8.2,50.0,0.0,,230.0,18.0,41.0,1008.3,,2.0
2025-08-06 17:00:00,17.3,9.0,58.0,0.0,,230.0,10.8,37.8,1008.4,,3.0
2025-08-06 18:00:00,13.7,11.2,85.0,1.0,0.0,230.0,10.8,38.9,1009.0,12.0,3.0
2025-08-06 19:00:00,12.6,10.1,85.0,0.0,,190.0,7.2,45.7,1009.0,,3.0
2025-08-06 20:00:00,12.4,9.8,84.0,0.0,,190.0,10.8,22.7,1008.8,,3.0
2025-08-06 21:00:00,12.5,10.0,85.0,0.0,,190.0,10.8,28.1,1008.8,,2.0
2025-08-06 22:00:00,13.1,10.8,86.0,0.0,,190.0,10.8,31.7,1008.8,,3.0
2025-08-06 23:00:00,12.8,11.4,91.0,0.1,,190.0,10.8,27.4,1008.5,,3.0
2025-08-07 00:00:00,13.2,11.8,91.0,0.3,,190.0,10.8,28.8,1008.8,0.0,17.0
2025-08-07 01:00:00,12.9,12.0,94.0,0.2,,190.0,10.8,33.1,1009.0,,8.0
2025-08-07 02:00:00,13.1,12.2,94.0,0.5,,190.0,10.8,38.5,1009.4,,3.0
2025-08-07 03:00:00,12.5,11.7,95.0,0.0,,200.0,7.2,25.2,1009.7,,3.0
2025-08-07 04:00:00,13.4,12.0,91.0,0.1,,200.0,7.2,24.1,1010.2,,3.0
2025-08-07 05:00:00,15.4,12.7,84.0,0.3,,210.0,7.2,34.6,1010.5,,3.0
2025-08-07 06:00:00,17.2,13.7,80.0,0.0,0.0,230.0,10.8,33.8,1011.0,60.0,3.0
2025-08-07 07:00:00,18.4,13.3,72.0,0.0,,240.0,14.4,36.4,1011.6,,3.0
2025-08-07 08:00:00,19.0,13.4,70.0,0.0,,260.0,14.4,35.6,1011.9,,3.0
2025-08-07 09:00:00,19.4,13.3,68.0,0.0,,260.0,18.0,32.0,1012.3,,3.0
2025-08-07 10:00:00,20.0,12.7,63.0,0.0,,260.0,18.0,31.3,1012.6,,3.0
2025-08-07 11:00:00,20.3,12.5,61.0,0.0,,260.0,18.0,34.6,1012.8,,3.0
2025-08-07 12:00:00,20.3,12.8,62.0,0.0,0.0,270.0,18.0,38.9,1013.2,60.0,3.0
2025-08-07 13:00:00,20.5,13.2,63.0,0.0,,260.0,14.4,33.8,1013.5,,3.0
2025-08-07 14:00:00,19.4,12.6,65.0,0.0,,260.0,14.4,31.7,1013.8,,3.0
2025-08-07 15:00:00,19.0,13.8,72.0,0.0,,280.0,14.4,31.3,1014.2,,3.0
2025-08-07 16:00:00,18.9,12.9,68.0,0.0,,260.0,14.4,31.0,1014.3,,3.0
2025-08-07 17:00:00,18.1,13.0,72.0,0.0,,260.0,10.8,31.7,1014.4,,3.0
2025-08-07 18:00:00,17.1,12.2,73.0,0.0,0.0,230.0,7.2,31.0,1014.8,24.0,3.0
2025-08-07 19:00:00,15.0,12.0,82.0,0.0,,200.0,7.2,26.3,1015.1,,3.0
2025-08-07 20:00:00,14.6,11.7,83.0,0.2,,220.0,7.2,23.4,1015.0,,3.0
2025-08-07 21:00:00,14.0,11.7,86.0,0.0,,200.0,10.8,24.1,1015.1,,3.0
2025-08-07 22:00:00,13.6,12.0,90.0,0.3,,190.0,10.8,22.3,1015.2,,3.0
2025-08-07 23:00:00,13.4,12.5,94.0,0.0,,200.0,10.8,21.6,1015.3,,3.0
2025-08-08 00:00:00,13.6,13.0,96.0,0.5,,190.0,10.8,23.4,1015.5,0.0,3.0
2025-08-08 01:00:00,13.8,13.2,96.0,0.4,,190.0,10.8,25.6,1015.3,,3.0
2025-08-08 02:00:00,13.7,13.1,96.0,0.1,,190.0,7.2,25.9,1015.0,,3.0
2025-08-08 03:00:00,13.9,13.3,96.0,0.0,,200.0,10.8,23.8,1014.9,,3.0
2025-08-08 04:00:00,14.4,13.8,96.0,0.2,,190.0,10.8,23.8,1014.9,,3.0
2025-08-08 05:00:00,15.3,14.2,93.0,0.0,,200.0,10.8,26.3,1015.0,,3.0
2025-08-08 06:00:00,16.5,15.0,91.0,0.0,0.0,210.0,7.2,27.4,1015.1,6.0,3.0
2025-08-08 07:00:00,17.7,14.8,83.0,0.0,,220.0,10.8,26.3,1015.0,,3.0
2025-08-08 08:00:00,18.8,14.3,75.0,0.0,,210.0,10.8,29.9,1014.9,,25.0
2025-08-08 09:00:00,16.4,13.7,84.0,0.9,,270.0,10.8,29.9,1015.0,,3.0
2025-08-08 10:00:00,18.4,13.9,75.0,0.1,,300.0,7.2,42.1,1015.0,,3.0
2025-08-08 11:00:00,16.1,12.3,78.0,0.4,,160.0,3.6,46.4,1015.2,,26.0
2025-08-08 12:00:00,18.2,13.5,74.0,0.0,0.0,250.0,7.2,26.6,1015.1,42.0,3.0
2025-08-08 13:00:00,17.9,12.6,71.0,0.0,,220.0,3.6,31.0,1015.1,,3.0
2025-08-08 14:00:00,18.2,12.2,68.0,0.2,,280.0,10.8,40.0,1015.0,,8.0
2025-08-08 15:00:00,19.3,12.3,64.0,0.0,,330.0,3.6,18.7,1015.1,,3.0
2025-08-08 16:00:00,18.8,12.5,67.0,0.0,,280.0,7.2,18.0,1015.1,,3.0
2025-08-08 17:00:00,17.7,13.4,76.0,0.0,,290.0,3.6,15.8,1015.1,,3.0
2025-08-08 18:00:00,16.4,13.9,85.0,0.0,0.0,200.0,3.6,15.8,1015.4,12.0,2.0
2025-08-08 19:00:00,14.6,11.9,84.0,0.0,,200.0,3.6,15.8,1015.8,,3.0
2025-08-08 20:00:00,13.8,11.1,84.0,0.0,,220.0,3.6,13.3,1016.0,,2.0
2025-08-08 21:00:00,13.1,11.7,91.0,0.0,,220.0,3.6,13.3,1016.1,,3.0
2025-08-08 22:00:00,12.8,12.2,96.0,0.0,,190.0,3.6,14.8,1016.2,,3.0
2025-08-08 23:00:00,12.6,12.0,96.0,0.0,,200.0,3.6,15.1,1016.4,,2.0
2025-08-09 00:00:00,12.4,12.1,98.0,0.0,,200.0,3.6,14.0,1016.7,0.0,2.0
2025-08-09 01:00:00,12.4,12.1,98.0,0.1,,190.0,3.6,13.3,1016.6,,1.0
2025-08-09 02:00:00,11.8,11.5,98.0,0.0,,200.0,7.2,12.2,1016.6,,5.0
2025-08-09 03:00:00,12.2,11.6,96.0,0.0,,190.0,7.2,14.0,1016.7,,2.0
2025-08-09 04:00:00,13.1,12.2,94.0,0.1,,200.0,7.2,15.8,1017.2,,3.0
2025-08-09 05:00:00,15.0,13.0,88.0,0.0,,190.0,7.2,17.6,1017.4,,5.0
2025-08-09 06:00:00,17.1,12.4,74.0,0.0,0.0,210.0,10.8,20.9,1017.4,54.0,3.0
2025-08-09 07:00:00,19.0,13.8,72.0,0.0,,200.0,10.8,27.4,1017.3,,2.0
2025-08-09 08:00:00,20.1,13.5,66.0,0.0,,210.0,10.8,28.8,1017.5,,2.0
2025-08-09 09:00:00,21.6,14.7,65.0,0.0,,210.0,10.8,29.9,1017.6,,3.0
2025-08-09 10:00:00,22.2,13.8,59.0,0.0,,230.0,14.4,32.0,1017.6,,2.0
2025-08-09 11:00:00,22.8,14.1,58.0,0.0,,240.0,14.4,32.4,1017.6,,3.0
2025-08-09 12:00:00,22.9,12.5,52.0,0.0,0.0,230.0,10.8,32.4,1017.5,48.0,3.0
2025-08-09 13:00:00,23.3,12.3,50.0,0.0,,230.0,14.4,30.2,1017.5,,3.0
2025-08-09 14:00:00,23.8,13.0,51.0,0.0,,240.0,10.8,29.2,1017.5,,3.0
2025-08-09 15:00:00,20.7,14.8,69.0,0.0,,270.0,14.4,27.7,1017.7,,3.0
2025-08-09 16:00:00,19.4,14.0,71.0,0.0,,270.0,10.8,29.2,1017.9,,3.0
2025-08-09 17:00:00,18.2,14.9,81.0,0.0,,270.0,7.2,24.5,1017.9,,3.0
2025-08-09 18:00:00,16.8,14.4,86.0,0.0,0.0,250.0,7.2,22.3,1018.0,0.0,3.0
2025-08-09 19:00:00,15.1,14.1,94.0,0.0,,210.0,3.6,21.2,1017.9,,3.0
2025-08-09 20:00:00,14.6,13.1,91.0,0.0,,220.0,3.6,13.3,1017.7,,2.0
2025-08-09 21:00:00,13.9,12.3,90.0,0.0,,210.0,7.2,16.2,1017.8,,1.0
2025-08-09 22:00:00,13.2,11.9,92.0,0.0,,200.0,3.6,16.6,1017.8,,1.0
2025-08-09 23:00:00,12.9,12.0,94.0,0.0,,200.0,7.2,14.0,1017.7,,1.0
2025-08-10 00:00:00,12.3,11.7,96.0,0.0,,190.0,7.2,15.8,1017.2,0.0,2.0
2025-08-10 01:00:00,12.4,11.6,95.0,0.1,,190.0,3.6,15.8,1016.8,,3.0
2025-08-10 02:00:00,12.5,11.9,96.0,0.0,,200.0,3.6,14.0,1016.5,,5.0
2025-08-10 03:00:00,12.5,12.0,97.0,0.1,,190.0,3.6,12.6,1015.9,,3.0
2025-08-10 04:00:00,12.7,12.2,97.0,0.0,,180.0,7.2,11.2,1015.5,,3.0
2025-08-10 05:00:00,14.0,13.0,94.0,0.1,,190.0,7.2,15.8,1015.1,,3.0
2025-08-10 06:00:00,16.4,14.8,90.0,0.0,0.0,210.0,7.2,19.1,1014.8,48.0,3.0
2025-08-10 07:00:00,18.0,14.3,79.0,0.0,,220.0,7.2,21.6,1014.7,,3.0
2025-08-10 08:00:00,18.9,12.9,68.0,0.0,,210.0,7.2,24.1,1014.5,,3.0
2025-08-10 09:00:00,20.0,10.9,56.0,0.0,,260.0,11.2,27.7,1014.0,,3.0
2025-08-10 10:00:00,19.9,13.8,68.0,0.0,,240.0,3.6,27.7,1013.8,,2.0
2025-08-10 11:00:00,19.3,13.9,71.0,0.0,,290.0,3.6,27.7,1013.8,,3.0
2025-08-10 12:00:00,20.0,13.4,66.0,0.0,0.0,300.0,7.2,20.9,1013.8,30.0,3.0
2025-08-10 13:00:00,20.0,12.0,60.0,0.0,,320.0,16.6,27.4,1013.0,,3.0
2025-08-10 14:00:00,19.0,13.0,68.0,0.0,,320.0,16.6,28.1,1013.0,,2.0
2025-08-10 15:00:00,20.2,15.0,72.0,0.0,,280.0,7.2,28.1,1013.1,,3.0
2025-08-10 16:00:00,19.4,14.6,74.0,0.0,,260.0,10.8,27.4,1013.3,,3.0
2025-08-10 17:00:00,18.3,15.0,81.0,0.0,,270.0,10.8,32.8,1013.6,,3.0
2025-08-10 18:00:00,17.3,14.6,84.0,0.0,0.0,260.0,10.8,29.2,1013.9,18.0,3.0
2025-08-10 19:00:00,15.8,13.5,86.0,0.0,,250.0,10.8,23.8,1013.9,,1.0
2025-08-10 20:00:00,14.8,13.2,90.0,0.0,,240.0,7.2,23.0,1013.9,,1.0
2025-08-10 21:00:00,14.8,13.3,91.0,0.0,,260.0,3.6,22.7,1014.2,,2.0
2025-08-10 22:00:00,13.6,13.1,97.0,0.0,,220.0,3.6,21.2,1014.4,,2.0
